# DEGORA gene-symbol retirement table
# source	https://storage.googleapis.com/public-download-files/hgnc/tsv/tsv/hgnc_complete_set.txt
# snapshot_date	2026-09-02
# source_sha256	854162118530e929f06249f3349465dd5fe0515fcccf0347f463e833609c1270
# rule	unambiguous HGNC prev_symbol -> approved symbol; a previous symbol that is itself an approved symbol, names more than one approved symbol, is accession- or number-shaped, belongs to an Excel date-damage family, or is a token whose non-gene meaning dominates in a spreadsheet is not listed
# counts	approved_records=45045; previous_symbols_seen=15746; dropped_symbol_reused_as_current=230; dropped_ambiguous_target=84; dropped_not_a_symbol_token=2; dropped_excel_date_family=29; dropped_non_gene_token=3; kept=15398
previous_symbol	current_symbol
TCEB3CL	ELOA3BP
TCEB3CL2	ELOA3DP
TCF1	HNF1A
TCF11	NFE2L1
TCF13	TEAD1
TCF13L1	TEAD4
TCF14	HNF4A
TCF16	CHUK
TCF17	ZNF354A
TCF2	HNF1B
TCF5	CEBPB
TCF6	TFAM
TCF6L1	TFAMP1
TCF6L2	TFAM
TCF6L3	TFAMP2
TCF8	ZEB1
TCF9	GCFC2
TCFL1	VPS72
TCFL4	MLX
TCL3	TLX1
TCL5	TAL1
TCP10	TCP10L3
TCP1L1	TCP1P1
TCP1L2	TCP1P2
TCP1L3	TCP1P3
TCRA	TRA
TCRAV5S1	TRAV6
TCRB	TRB
TCRBV10O	TRBV21OR9-2
TCRBV11O	TRBV25OR9-2
TCRBV15O	TRBV24OR9-2
TCRBV2O	TRBV20OR9-2
TCRBV4O	TRBV29OR9-2
TCRD	TRD
TCRG	TRG
TCRGC1	TRGC1
TCRGC2	TRGC2
TCRGJ1	TRGJ1
TCRGJ2	TRGJ2
TCRGJP	TRGJP
TCRGJP1	TRGJP1
TCRGJP2	TRGJP2
TCRGV1	TRGV1
TCRGV10	TRGV10
TCRGV11	TRGV11
TCRGV2	TRGV2
TCRGV3	TRGV3
TCRGV4	TRGV4
TCRGV5	TRGV5
TCRGV5P	TRGV5P
TCRGV6	TRGV6
TCRGV7	TRGV7
TCRGV8	TRGV8
TCRGV9	TRGV9
TCRGVA	TRGVA
TCRGVB	TRGVB
TCRIM	TRAT1
TCTE1	DRC5
TCTE1L	DYNLT3
TCTE1P	DYNLT3P1
TCTE3	DYNLT2
TCTE5	PPP1R11
TCTEL1	DYNLT1
TCTEX1D1	DYNLT5
TCTEX1D2	DYNLT2B
TCTEX1D4	DYNLT4
TDD	AKR1C2
TDE1	SERINC3
TDE2	SERINC1
TDE2L	SERINC2
TDGF1	CRIPTO
TDGF1P1	CRIPTOP1
TDGF1P2	CRIPTOP2
TDGF1P3	CRIPTO3
TDGF1P4	CRIPTOP4
TDGF1P5	CRIPTOP5
TDGF1P6	CRIPTOP6
TDGF1P7	CRIPTOP7
TDGF2	CRIPTOP2
TDGF3	CRIPTO3
TDGF4	CRIPTOP4
TDGF5	CRIPTOP5
TDGF6	CRIPTOP6
TDGF7	CRIPTOP7
TDPX1	PRDX2
TDPX2	PRDX1P1
TDRD4	RNF17
TDRD9-AS1	RD3L
TEAD5	TEAD3
TEDDM1P1	TEDDM2P
TEGT	TMBIM6
TENC1	TNS2
TENM3-AS2	TENM3-AS1
TENS1	TNS3
TEPP	SPMIP8
TERF1P	TERF1P1
TEX27	ZFAND3
TEX33	CIMIP4
TEX34	SPATA32
TEX37	SPMIP9
TEX4	TIMM22
TEX40	CATSPERZ
TEX43	SPMIP10
TEX45	SAXO5
TEX49	SPMIP11
TFAP2	TFAP2A
TFAP2BL1	TFAP2D
TFCOUP1	NR2F1
TFCOUP2	NR2F2
TFCP2L2	GRHL1
TFCP2L3	GRHL2
TFCP2L4	GRHL3
TFDP1P	TFDP1P1
TFNR	BDP1
TFP	INHCAP
TFP1	INHCAP
TGFB	TGFB1
TGFB1I4	TSC22D1
TGFB4	LEFTY2
TGIF	TGIF1
TGIF2-C20ORF24	TGIF2-RAB5IF
TGM3L	TGM6
TH1L	NELFCD
THBGB1	PPBP
THC	WAS
THC2	ANKRD26
THEA	ACOT11
THEDC1	OLAH
THEG	SPMAP2
THEGL	SPMAP2L
THEM2	ACOT13
THEX1	ERI1
THH	TCHH
THHL1	TCHHL1
THOC4	ALYREF
THRA1	THRA
THRA2	THRA
THRAL	NR1D1
THRAP1	MED13
THRAP2	MED13L
THRAP3L	THRAP3P1
THRAP4	MED24
THRAP5	MED16
THRAP6	MED30
THSD1P	THSD1P1
THSD2	RSPO3
THSD3	ISM2
THSD6	ADAMTSL5
TIAF1	MYO18A
TIC1	SPOCK1
TID1	DNAJA3
TIE	TIE1
TIEG	KLF10
TIEG2	KLF11
TIF1	TRIM24
TIGD1L	DDR1-DT
TIGM1	PKHD1
TIMM13B	TIMM13
TIMM8AP	TIMM8AP1
TIMP	TIMP1
TITF1	NKX2-1
TITF2	FOXE1
TIX1	ZHX3
TJP1P	TJP1P1
TJP4	TJAP1
TLCN	ICAM5
TLDC1	MEAK7
TLK1P	TLK1P1
TLN	TLN1
TLOC1	SEC62
TLX	NR2E1
TM4SF10	TMEM47
TM4SF11	PLLP
TM4SF12	TSPAN12
TM4SF13	TSPAN13
TM4SF14	TSPAN14
TM4SF15	TSPAN15
TM4SF16	TSPAN16
TM4SF17	TSPAN17
TM4SF19-TCTEX1D2	TM4SF19-DYNLT2B
TM4SF2	TSPAN7
TM4SF3	TSPAN8
TM4SF6	TSPAN6
TM4SF7	TSPAN4
TM4SF8	TSPAN3
TM4SF9	TSPAN5
TM7LN3	ADGRE1
TM7SF1	GPR137B
TM7SF4	DCSTAMP
TMCC1-AS1	TMCC1-DT
TMCC1P	TMCC1P1
TMCC4	TMCO1
TMCO3	SLC9D1
TMCO5	TMCO5A
TMCO7	TANGO6
TMED10P	TMED10P1
TMEM1	TRAPPC10
TMEM10	OPALIN
TMEM103	ELP6
TMEM104	SLC38A12
TMEM106A-AS1	CCDC200
TMEM110	STIMATE
TMEM110-MUSTN1	STIMATE-MUSTN1
TMEM111	EMC3
TMEM112	LMF1
TMEM112B	LMF2
TMEM113	WDR82
TMEM118	RNFT2
TMEM12	CLRN3
TMEM122	OOSP2
TMEM13	OPN5
TMEM133	ARHGAP42
TMEM136	TLCD5
TMEM142A	ORAI1
TMEM142B	ORAI2
TMEM142C	ORAI3
TMEM146	CATSPERD
TMEM148	LINC00311
TMEM149	IGFLR1
TMEM14D	TMEM14DP
TMEM14E	TMEM14EP
TMEM15	DOLK
TMEM150	TMEM150A
TMEM151	TMEM151A
TMEM153	LMF2
TMEM157	FAM174A
TMEM159	LDAF1
TMEM161B-AS1	TMEM161B-DT
TMEM162	FAM187B
TMEM166	EVA1A
TMEM167	TMEM167A
TMEM16A	ANO1
TMEM16B	ANO2
TMEM16C	ANO3
TMEM16D	ANO4
TMEM16E	ANO5
TMEM16F	ANO6
TMEM16G	ANO7
TMEM16H	ANO8
TMEM16J	ANO9
TMEM16K	ANO10
TMEM16M	ANO7L1
TMEM170	TMEM170A
TMEM173	STING1
TMEM178	TMEM178A
TMEM180	SLC68A1
TMEM183B	TMEM183BP
TMEM185AL	TMEM185AP1
TMEM188	CNEP1R1
TMEM189	PEDS1
TMEM189-UBE2V1	PEDS1-UBE2V1
TMEM193	TMEM151B
TMEM194	NEMP1
TMEM194A	NEMP1
TMEM194B	NEMP2
TMEM195	AGMO
TMEM199	VMA12
TMEM2	CEMIP2
TMEM20	SLC35G1
TMEM206	PACC1
TMEM211	LHFPL7
TMEM21A	SLC35G3
TMEM21B	SLC35G6
TMEM22	SLC35G2
TMEM224	TMEM150B
TMEM23	SGMS1
TMEM24	C2CD2L
TMEM241	SLC35D4
TMEM246	PGAP4
TMEM249	CATSPERQ
TMEM251	LYSET
TMEM251P1	LYSETP1
TMEM257	SLITRK2
TMEM261	DMAC1
TMEM261P1	DMAC1P1
TMEM262	CATSPERH
TMEM27	CLTRN
TMEM28	NALF2
TMEM29	FAM156A
TMEM29B	FAM156B
TMEM3	B3GNT3
TMEM30A	CDC50A
TMEM30B	CDC50B
TMEM30C	CDC50CP
TMEM30CP	CDC50CP
TMEM32	MMGT1
TMEM34	TMEM184C
TMEM35	TMEM35A
TMEM4	CNPY2
TMEM46	SHISA2
TMEM48	NDC1
TMEM49	VMP1
TMEM5	RXYLT1
TMEM5-AS1	RXYLT1-AS1
TMEM55A	PIP4P2
TMEM55B	PIP4P1
TMEM56	TLCD4
TMEM56-RWDD3	TLCD4-RWDD3
TMEM57	MACO1
TMEM58	SHISA4
TMEM6	PGAP6
TMEM66	SARAF
TMEM7	RTP3
TMEM75	LINC02912
TMEM76	HGSNAT
TMEM77	DRAM2
TMEM8	PGAP6
TMEM83	LINC00052
TMEM84	EWSAT1
TMEM85	EMC4
TMEM88B	TMEM278
TMEM8A	PGAP6
TMEM8C	MYMK
TMEM90A	SYNDIG1L
TMEM90B	SYNDIG1
TMEM93	EMC6
TMEM99	KRT10-AS1
TMEPAI	PMEPA1
TMIGD	TMIGD1
TMOD	TMOD1
TMPOL1	TMPOP1
TMPRSS11	TMPRSS13
TMPRSS11E2	TMPRSS11E
TMPRSS4-AS1	SMIM35
TMPRSS8	PRSS30P
TMPRSS8P	PRSS30P
TMSA	PTMA
TMSB4	TMSB4X
TMSB4L	TMSB4XP6
TMSL1	TMSB4XP1
TMSL2	TMSB4XP2
TMSL3	TMSB4XP8
TMSL4	TMSB4XP4
TMSL5	TMSB4XP5
TMSL6	TMSB4XP6
TMSL7	TMSB4XP7
TMSL8	TMSB15A
TMVCF	CLDN5
TNA	CLEC3B
TNFA	TNF
TNFAIP4	EFNA1
TNFAIP5	PTX3
TNFAIP8L1	TIPE1
TNFAIP8L2	TIPE2
TNFAIP8L3	TIPE3
TNFAIP9	STEAP4
TNFB	LTA
TNFC	LTB
TNFR1	TNFRSF1A
TNFR2	TNFRSF1B
TNFRSF12	TNFRSF25
TNFRSF19L	RELT
TNFRSF5	CD40
TNFRSF6	FAS
TNFRSF7	CD27
TNFSF20	TNFSF13B
TNFSF3L	PGLYRP1
TNFSF5	CD40LG
TNFSF5IP1	PSMG2
TNFSF6	FASLG
TNFSF7	CD70
TNKS1BP1	CNOT12
TNKS2-AS1	TNKS2-DT
TNM	TENM1
TNNC	TNNC1
TNRC1	ZNF384
TNRC10	FOXP2
TNRC11	MED12
TNRC12	EP400
TNRC13	ATXN2
TNRC15	GIGYF2
TNRC18B	TNRC18P2
TNRC18C	TNRC18P3
TNRC20	BHLHE22
TNRC21	KMT2D
TNRC22	JPH3
TNRC3	MAML3
TNRC4	CELF3
TNRC5	CNPY3
TNRC6	TNRC6A
TNRC6C-AS1	TMC6
TNRC7	MED15
TNRC8	CASK
TNRC9	TOX3
TNS	TNS1
TNX	TNXA
TNXB1	TNXB
TNXB2	TNXB
TOB2P	TOB2P1
TOC	RHBDF2
TOLLIP-AS1	TOLLIP-DT
TOMM70A	TOMM70
TOP2	TOP2A
TOP3	TOP3A
TOP3B2	TOP3BP1
TOPORS-AS1	TZMP1
TOPORSLP1	TOPORSLP
TP53AP1	TP53TG1
TP53CP	TP63
TP53I5	ANO9
TP53L	TP63
TP73-AS1	GFOD3P
TP73L	TP63
TPH	TPH1
TPM3L2	TPM3P1
TPM5P	TPM3P2
TPRH	TPH1
TPRT	PDSS1
TPRX2P	TPRX2
TPS1	TPSAB1
TPS2	TPSAB1
TPSB1	TPSAB1
TPT1P	TPT1P1
TPX1	CRISP2
TR2	NR2C1
TR4	NR2C2
TRA1	HSP90B1
TRA1P1	HSP90B2P
TRA1P2	HSP90B3P
TRA@	TRA
TRAF3IP1	IFT54
TRAF3IP2-AS2	TRAF3IP2-AS1
TRAN	TRA-TGC7-1
TRAP2	HSP90B3P
TRAPPC2P1	TRAPPC2B
TRAR1	TAAR1
TRAR3	TAAR9
TRAR4	TAAR6
TRAR5	TAAR8
TRB@	TRB
TRBF1	TERF1
TRBF2	TERF2
TRBV22	TRBV22-1
TRC	TRC-GCA24-1
TRD@	TRD
TRE	TRE-TTC3-1
TREML2P	TREML5P
TREML2P1	TREML5P
TREML3	TREML3P
TRESMCR	USP6
TRFP	MED20
TRG2	TRG-GCC2-6
TRG3	TRG-TCC1-1
TRG4	TRG-CCC2-2
TRG5	TRG-GCC3-1
TRG@	TRG
TRGL1	TRG-GCC3-1
TRI	TRI-AAT9-1
TRIC5	CCT3
TRIM26P	TRIM26BP
TRIM49D1P	TRIM49D1
TRIM49D2P	TRIM49D2
TRIM49DP	TRIM49D1
TRIM49L	TRIM49D2
TRIM49L1	TRIM49D2
TRIM49L2	TRIM49C
TRIM50A	TRIM50
TRIM50B	TRIM73
TRIM50C	TRIM74
TRIM51GP	TRIM51G
TRIM53	TRIM53AP
TRIM53B	TRIM53BP
TRIM53L	TRIM53BP
TRIM53P	TRIM53AP
TRIM57	TRIM59
TRIM60PY1	TRIM60P1Y
TRIM60PY10	TRIM60P10Y
TRIM60PY11	TRIM60P11Y
TRIM60PY12	TRIM60P12Y
TRIM60PY2	TRIM60P2Y
TRIM60PY3	TRIM60P3Y
TRIM60PY4	TRIM60P4Y
TRIM60PY5	TRIM60P5Y
TRIM60PY6	TRIM60P6Y
TRIM60PY7	TRIM60P7Y
TRIM60PY8	TRIM60P8Y
TRIM60PY9	TRIM60P9Y
TRIM75P	TRIM75
TRIM77P	TRIM77
TRIP2	MED1
TRIP3	ZNHIT3
TRIP7	HMGN3
TRIP8	JMJD1C
TRK1	TRK-TTT3-5
TRK2	TRK-CTT2-3
TRL1	TRL-AAG2-3
TRL2	TRL-TAG1-1
TRM2	TRX-CAT1-2
TRMA	SLC19A2
TRMI1	TRX-CAT2-1
TRMI2	TRX-CAT1-2
TRMT	TRMU
TRMT12	TYW2
TRN	TRN-GTT2-1
TRN1	TRN-GTT2-1
TRN2	TRN-GTT4-1
TRN3	TRN-GTT6-1
TRNAA1	TRA-TGC7-1
TRNAA10	TRA-TGC5-1
TRNAA11	TRA-TGC6-1
TRNAA12	TRA-AGC7-1
TRNAA13	TRA-AGC2-1
TRNAA14	TRA-AGC12-3
TRNAA15	TRA-TGC2-1
TRNAA16	TRA-AGC20-1
TRNAA17	TRA-AGC15-1
TRNAA18	TRA-AGC10-1
TRNAA19	TRA-TGC1-1
TRNAA2	TRA-AGC11-1
TRNAA20	TRA-AGC9-1
TRNAA21	TRA-AGC21-1
TRNAA22	TRA-AGC18-2
TRNAA23	TRA-TGC3-2
TRNAA24	TRA-AGC19-1
TRNAA25	TRA-TGC8-1
TRNAA26	TRA-TGC3-1
TRNAA27	TRA-AGC2-2
TRNAA28	TRA-AGC3-1
TRNAA29	TRA-CGC1-1
TRNAA3	TRA-AGC8-1
TRNAA30	TRA-AGC16-1
TRNAA31	TRA-AGC12-2
TRNAA32	TRA-TGC4-1
TRNAA33	TRA-AGC18-1
TRNAA34	TRA-AGC1-1
TRNAA35	TRA-AGC17-1
TRNAA36	TRA-AGC14-1
TRNAA37	TRA-AGC12-1
TRNAA38	TRA-CGC5-1
TRNAA39	TRA-AGC8-2
TRNAA4	TRA-CGC3-1
TRNAA40	TRA-CGC2-1
TRNAA41	TRA-AGC13-1
TRNAA42	TRA-AGC9-2
TRNAA43	TRA-AGC22-1
TRNAA44P	TRA-AGC23-1
TRNAA45P	TRA-TGC10-1
TRNAA46P	TRA-TGC9-1
TRNAA5	TRA-CGC4-1
TRNAA6	TRA-AGC6-1
TRNAA7	TRA-AGC4-1
TRNAA8	TRA-AGC5-1
TRNAA9	TRA-AGC13-2
TRNAC1	TRC-GCA24-1
TRNAC10	TRC-GCA1-1
TRNAC11	TRC-GCA16-1
TRNAC12	TRC-GCA5-1
TRNAC13	TRC-GCA19-1
TRNAC14	TRC-GCA6-1
TRNAC15	TRC-GCA23-1
TRNAC16	TRC-GCA2-1
TRNAC18	TRC-GCA9-1
TRNAC19	TRC-GCA15-1
TRNAC2	TRC-GCA11-1
TRNAC20	TRC-GCA17-1
TRNAC21	TRC-GCA10-1
TRNAC22	TRC-GCA20-1
TRNAC23	TRC-GCA13-1
TRNAC24	TRC-GCA8-1
TRNAC25	TRC-GCA21-1
TRNAC26	TRC-GCA9-3
TRNAC27	TRC-GCA9-4
TRNAC28	TRC-GCA9-2
TRNAC29	TRC-GCA2-4
TRNAC3	TRC-GCA22-1
TRNAC30	TRC-GCA14-1
TRNAC31P	TRC-GCA25-1
TRNAC32P	TRC-ACA1-1
TRNAC33	TRC-GCA7-1
TRNAC4	TRC-GCA18-1
TRNAC5	TRC-GCA2-2
TRNAC6	TRC-GCA12-1
TRNAC7	TRC-GCA4-1
TRNAC8	TRC-GCA3-1
TRNAC9	TRC-GCA2-3
TRNAD1	TRD-GTC9-1
TRNAD10	TRD-GTC1-1
TRNAD11	TRD-GTC2-2
TRNAD12	TRD-GTC2-8
TRNAD13	TRD-GTC2-3
TRNAD14	TRD-GTC2-7
TRNAD15	TRD-GTC2-9
TRNAD16	TRD-GTC2-10
TRNAD17	TRD-GTC2-11
TRNAD18	TRD-GTC2-1
TRNAD19	TRD-GTC8-1
TRNAD2	TRD-GTC4-1
TRNAD20P	TRD-GTC10-1
TRNAD3	TRD-GTC5-1
TRNAD4	TRD-GTC7-1
TRNAD5	TRD-GTC2-5
TRNAD6	TRD-GTC2-4
TRNAD7	TRD-GTC6-1
TRNAD8	TRD-GTC2-6
TRNAD9	TRD-GTC3-1
TRNAE1	TRE-TTC3-1
TRNAE10	TRE-TTC13-1
TRNAE11	TRE-TTC2-2
TRNAE12	TRE-TTC8-1
TRNAE13	TRE-CTC1-2
TRNAE14	TRE-CTC17-1
TRNAE15	TRE-TTC11-1
TRNAE16	TRE-TTC16-1
TRNAE17	TRE-CTC5-1
TRNAE18	TRE-CTC1-4
TRNAE19	TRE-CTC1-7
TRNAE20	TRE-TTC1-2
TRNAE21	TRE-CTC1-1
TRNAE22	TRE-CTC1-3
TRNAE23	TRE-TTC4-2
TRNAE24	TRE-CTC2-1
TRNAE25	TRE-CTC6-1
TRNAE26	TRE-TTC1-1
TRNAE27P	TRE-CTC12-1
TRNAE28P	TRE-CTC14-1
TRNAE29P	TRE-TTC10-1
TRNAE3	TRE-TTC12-1
TRNAE30P	TRE-TTC7-1
TRNAE31P	TRE-CTC13-1
TRNAE32P	TRE-TTC6-1
TRNAE33P	TRE-TTC15-1
TRNAE34P	TRE-TTC14-1
TRNAE35P	TRE-CTC11-1
TRNAE36P	TRE-CTC7-1
TRNAE37P	TRE-CTC18-1
TRNAE38P	TRE-CTC9-1
TRNAE39P	TRE-CTC4-1
TRNAE4	TRE-CTC3-1
TRNAE40P	TRE-TTC9-1
TRNAE41P	TRE-CTC15-1
TRNAE42P	TRE-CTC16-1
TRNAE43P	TRE-CTC10-1
TRNAE44	TRE-TTC4-1
TRNAE5	TRE-CTC1-5
TRNAE6	TRE-CTC1-6
TRNAE7	TRE-TTC2-1
TRNAE8	TRE-TTC5-1
TRNAE9	TRE-CTC8-1
TRNAF1	TRF-GAA2-1
TRNAF10	TRF-GAA1-6
TRNAF11	TRF-GAA1-3
TRNAF12	TRF-GAA7-1
TRNAF13P	TRF-GAA8-1
TRNAF14P	TRF-GAA12-1
TRNAF15P	TRF-GAA11-1
TRNAF16P	TRF-GAA10-1
TRNAF17P	TRF-GAA9-1
TRNAF2	TRF-GAA1-4
TRNAF3	TRF-GAA1-1
TRNAF4	TRF-GAA5-1
TRNAF5	TRF-GAA3-1
TRNAF6	TRF-GAA1-5
TRNAF7	TRF-GAA1-2
TRNAF8	TRF-GAA6-1
TRNAF9	TRF-GAA4-1
TRNAG10	TRG-CCC5-1
TRNAG11	TRG-TCC2-1
TRNAG12	TRG-GCC6-1
TRNAG13	TRG-TCC2-3
TRNAG15	TRG-GCC1-4
TRNAG16	TRG-GCC2-5
TRNAG17	TRG-TCC2-4
TRNAG18	TRG-TCC3-1
TRNAG19	TRG-GCC2-2
TRNAG2	TRG-GCC2-6
TRNAG20	TRG-GCC5-1
TRNAG21	TRG-GCC1-3
TRNAG22	TRG-CCC2-1
TRNAG23	TRG-GCC1-2
TRNAG24	TRG-TCC2-2
TRNAG25	TRG-GCC4-1
TRNAG26	TRG-CCC3-1
TRNAG27	TRG-GCC1-5
TRNAG28	TRG-CCC1-2
TRNAG29	TRG-GCC2-3
TRNAG3	TRG-TCC1-1
TRNAG30	TRG-GCC1-1
TRNAG31	TRG-GCC2-1
TRNAG32P	TRG-CCC7-1
TRNAG33P	TRG-TCC5-1
TRNAG34P	TRG-CCC6-1
TRNAG35P	TRG-TCC6-1
TRNAG36	TRG-CCC4-1
TRNAG37	TRG-CCC1-1
TRNAG4	TRG-CCC2-2
TRNAG5	TRG-GCC3-1
TRNAG6	TRG-GCC2-4
TRNAG7	TRG-TCC4-1
TRNAG8	TRG-TCC2-6
TRNAG9	TRG-TCC2-5
TRNAH1	TRH-GTG1-7
TRNAH10	TRH-GTG1-2
TRNAH11	TRH-GTG2-1
TRNAH2	TRH-GTG1-8
TRNAH3	TRH-GTG1-5
TRNAH4	TRH-GTG1-1
TRNAH5	TRH-GTG1-6
TRNAH6	TRH-GTG1-9
TRNAH7	TRH-GTG1-4
TRNAH8	TRH-GTG3-1
TRNAH9	TRH-GTG1-3
TRNAI1	TRI-AAT9-1
TRNAI11	TRI-AAT3-1
TRNAI12	TRI-AAT1-1
TRNAI13	TRI-TAT2-1
TRNAI15	TRI-AAT5-4
TRNAI17	TRI-AAT5-3
TRNAI18	TRI-TAT1-1
TRNAI2	TRI-TAT2-2
TRNAI20	TRI-AAT5-2
TRNAI21	TRI-TAT3-1
TRNAI22	TRI-AAT6-1
TRNAI23	TRI-AAT5-5
TRNAI24	TRI-AAT4-1
TRNAI25	TRI-AAT7-2
TRNAI26	TRI-GAT1-3
TRNAI28P	TRI-AAT10-1
TRNAI29P	TRI-AAT11-1
TRNAI3	TRI-GAT1-2
TRNAI30P	TRI-AAT12-1
TRNAI4	TRI-AAT2-1
TRNAI5	TRI-AAT8-1
TRNAI6	TRI-TAT2-3
TRNAI7	TRI-GAT1-1
TRNAI8	TRI-AAT7-1
TRNAI9	TRI-AAT5-1
TRNAK1	TRK-TTT3-5
TRNAK11	TRK-TTT8-1
TRNAK12	TRK-TTT11-1
TRNAK13	TRK-CTT1-1
TRNAK14	TRK-CTT2-4
TRNAK15	TRK-CTT3-1
TRNAK16	TRK-TTT3-1
TRNAK17	TRK-TTT1-1
TRNAK18	TRK-CTT9-1
TRNAK19	TRK-TTT6-1
TRNAK2	TRK-CTT2-3
TRNAK20	TRK-CTT2-1
TRNAK21	TRK-CTT5-1
TRNAK22	TRK-TTT3-3
TRNAK23	TRK-TTT5-1
TRNAK24	TRK-CTT8-1
TRNAK26	TRK-CTT2-5
TRNAK27	TRK-TTT2-1
TRNAK28	TRK-CTT11-1
TRNAK29	TRK-TTT7-1
TRNAK3	TRK-TTT3-4
TRNAK30	TRK-CTT10-1
TRNAK31	TRK-TTT9-1
TRNAK32	TRK-TTT16-1
TRNAK33	TRK-CTT2-2
TRNAK34	TRK-TTT3-2
TRNAK35P	TRK-CTT13-1
TRNAK36P	TRK-CTT12-1
TRNAK37P	TRK-CTT14-1
TRNAK38P	TRK-TTT10-1
TRNAK39P	TRK-TTT15-1
TRNAK4	TRK-CTT6-1
TRNAK40P	TRK-TTT14-1
TRNAK41P	TRK-TTT17-1
TRNAK42P	TRK-CTT16-1
TRNAK43P	TRK-TTT13-1
TRNAK5	TRK-CTT15-1
TRNAK6	TRK-CTT1-2
TRNAK7	TRK-TTT12-1
TRNAK8	TRK-TTT4-1
TRNAK9	TRK-CTT4-1
TRNAL1	TRL-AAG2-3
TRNAL10	TRL-TAA4-1
TRNAL11	TRL-CAG2-2
TRNAL12	TRL-AAG4-1
TRNAL13	TRL-CAG2-1
TRNAL14	TRL-CAG1-5
TRNAL15	TRL-TAG2-1
TRNAL16	TRL-TAA2-1
TRNAL17	TRL-AAG3-1
TRNAL18	TRL-TAA5-1
TRNAL19	TRL-CAA4-1
TRNAL2	TRL-TAG1-1
TRNAL20	TRL-AAG2-2
TRNAL21	TRL-CAG3-1
TRNAL22	TRL-CAA1-2
TRNAL23	TRL-TAA3-1
TRNAL24	TRL-AAG1-2
TRNAL26	TRL-CAG1-7
TRNAL27	TRL-AAG2-4
TRNAL28	TRL-CAA2-1
TRNAL29	TRL-TAA1-1
TRNAL3	TRL-CAA6-1
TRNAL30	TRL-CAG1-3
TRNAL31	NMTRL-TAA1-1
TRNAL32	TRL-AAG2-1
TRNAL33	TRL-AAG8-1
TRNAL34	TRL-AAG1-1
TRNAL35	TRL-CAG1-4
TRNAL36	TRL-CAA5-1
TRNAL37	NMTRL-TAA4-1
TRNAL38	TRL-CAG1-1
TRNAL39	TRL-AAG6-1
TRNAL4	TRL-AAG1-3
TRNAL40P	TRL-TAG4-1
TRNAL41P	NMTRL-TAA6-1
TRNAL42P	NMTRL-TAA5-1
TRNAL43P	TRL-AAG7-1
TRNAL44P	TRL-CAA7-1
TRNAL45P	NMTRL-TAA3-1
TRNAL46P	NMTRL-TAA2-1
TRNAL48	TRK-CTT7-1
TRNAL49	TRL-CAA1-1
TRNAL5	TRL-CAG1-2
TRNAL6	TRL-CAG1-6
TRNAL7	TRL-TAG3-1
TRNAL8	TRL-CAA3-1
TRNAL9	TRL-AAG5-1
TRNAM1	TRX-CAT1-2
TRNAM10	TRX-CAT3-1
TRNAM11	TRM-CAT1-1
TRNAM12	TRM-CAT3-1
TRNAM13	TRM-CAT6-1
TRNAM14	TRX-CAT1-8
TRNAM15	TRX-CAT1-6
TRNAM16	TRM-CAT5-1
TRNAM17	TRX-CAT1-7
TRNAM18	TRX-CAT1-5
TRNAM19	TRM-CAT4-2
TRNAM2	TRX-CAT2-1
TRNAM20	TRM-CAT4-3
TRNAM3	TRX-CAT1-1
TRNAM4	TRX-CAT1-4
TRNAM5	TRM-CAT7-1
TRNAM6	TRX-CAT1-3
TRNAM7	TRM-CAT4-1
TRNAM8	TRM-CAT3-2
TRNAM9	TRM-CAT2-1
TRNAMI1	TRX-CAT2-1
TRNAMI2	TRX-CAT1-2
TRNAN1	TRN-GTT2-1
TRNAN10	TRN-GTT16-3
TRNAN11	TRN-GTT2-3
TRNAN12	TRN-GTT17-1
TRNAN13	TRN-GTT11-1
TRNAN14	TRN-GTT1-1
TRNAN15	TRN-GTT3-2
TRNAN16	TRN-GTT16-4
TRNAN17	TRN-GTT2-5
TRNAN18	TRN-GTT13-1
TRNAN19	TRN-GTT9-2
TRNAN2	TRN-GTT4-1
TRNAN20	TRN-GTT2-6
TRNAN21	TRN-GTT15-1
TRNAN22	TRN-GTT11-2
TRNAN23	TRN-GTT20-1
TRNAN24	TRN-GTT16-2
TRNAN25	TRN-GTT9-1
TRNAN26	TRN-ATT1-1
TRNAN27	TRN-GTT3-1
TRNAN28	TRN-GTT16-5
TRNAN29	TRN-GTT12-1
TRNAN3	TRN-GTT6-1
TRNAN30	TRN-GTT19-1
TRNAN32	TRN-GTT2-2
TRNAN34P	TRN-GTT23-1
TRNAN35	TRN-GTT10-1
TRNAN35P	TRN-GTT10-1
TRNAN36P	TRN-GTT22-1
TRNAN37	TRN-GTT5-1
TRNAN38	TRN-GTT21-1
TRNAN4	TRN-GTT14-1
TRNAN5	TRN-GTT7-1
TRNAN7	TRN-GTT2-4
TRNAN8	TRN-GTT8-1
TRNAN9	TRN-GTT16-1
TRNAP1	TRP-AGG2-5
TRNAP10	TRP-CGG2-1
TRNAP11	TRP-CGG1-1
TRNAP12	TRP-CGG1-2
TRNAP13	TRP-AGG2-2
TRNAP14	TRP-TGG2-1
TRNAP15	TRP-AGG2-3
TRNAP16	TRP-TGG3-5
TRNAP17	TRP-TGG1-1
TRNAP18	TRP-AGG2-8
TRNAP19	TRP-TGG3-3
TRNAP2	TRP-AGG2-6
TRNAP20	TRP-AGG3-1
